67.9125 	EXP 	target: autoDraw = True
67.9125 	EXP 	instructBar: autoDraw = True
68.8418 	EXP 	New trial (rep=0, index=7): {'word': 'green', 'colour': 'blue', 'congruent': 0.0, 'correctAns': 'up'}
68.8453 	DATA 	Keypress: left
68.8579 	EXP 	target: autoDraw = False
68.8579 	EXP 	instructBar: autoDraw = False
68.8579 	EXP 	target: text = 'green'
69.3474 	EXP 	target: autoDraw = True
69.3474 	EXP 	instructBar: autoDraw = True
69.8752 	EXP 	New trial (rep=0, index=8): {'word': 'yellow', 'colour': 'yellow', 'congruent': 1.0, 'correctAns': 'down'}
69.8805 	DATA 	Keypress: up
69.8931 	EXP 	target: autoDraw = False
69.8931 	EXP 	instructBar: autoDraw = False
69.8931 	EXP 	target: text = 'yellow'
70.3779 	EXP 	target: autoDraw = True
70.3779 	EXP 	instructBar: autoDraw = True
71.5199 	EXP 	New trial (rep=0, index=9): {'word': 'blue', 'colour': 'green', 'congruent': 0.0, 'correctAns': 'right'}
71.5252 	DATA 	Keypress: down
71.5359 	EXP 	target: autoDraw = False
71.5359 	EXP 	instructBar: autoDraw = False
71.5359 	EXP 	target: text = 'blue'
72.0136 	EXP 	target: autoDraw = True
72.0136 	EXP 	instructBar: autoDraw = True
72.8654 	EXP 	New trial (rep=0, index=10): {'word': 'blue', 'colour': 'blue', 'congruent': 1.0, 'correctAns': 'up'}
72.8671 	DATA 	Keypress: right
72.8813 	EXP 	target: autoDraw = False
72.8813 	EXP 	instructBar: autoDraw = False
72.8813 	EXP 	target: text = 'blue'
73.3643 	EXP 	target: autoDraw = True
73.3643 	EXP 	instructBar: autoDraw = True
74.4104 	EXP 	New trial (rep=0, index=11): {'word': 'blue', 'colour': 'yellow', 'congruent': 0.0, 'correctAns': 'down'}
74.4134 	DATA 	Keypress: up
74.4278 	EXP 	target: autoDraw = False
74.4278 	EXP 	instructBar: autoDraw = False
74.4278 	EXP 	target: text = 'blue'
74.9145 	EXP 	target: autoDraw = True
74.9145 	EXP 	instructBar: autoDraw = True
76.1668 	EXP 	New trial (rep=0, index=12): {'word': 'yellow', 'colour': 'green', 'congruent': 0.0, 'correctAns': 'right'}
76.1719 	DATA 	Keypress: down
76.1837 	EXP 	target: autoDraw = False
76.1837 	EXP 	instructBar: autoDraw = False
76.1837 	EXP 	target: text = 'yellow'
76.6650 	EXP 	target: autoDraw = True
76.6650 	EXP 	instructBar: autoDraw = True
77.5749 	EXP 	New trial (rep=0, index=13): {'word': 'yellow', 'colour': 'yellow', 'congruent': 1.0, 'correctAns': 'down'}
77.5773 	DATA 	Keypress: right
77.5883 	EXP 	target: autoDraw = False
77.5883 	EXP 	instructBar: autoDraw = False
77.5883 	EXP 	target: text = 'yellow'
78.0660 	EXP 	target: autoDraw = True
78.0660 	EXP 	instructBar: autoDraw = True
79.1285 	EXP 	New trial (rep=0, index=14): {'word': 'blue', 'colour': 'blue', 'congruent': 1.0, 'correctAns': 'up'}
79.1319 	DATA 	Keypress: down
79.1440 	EXP 	target: autoDraw = False
79.1440 	EXP 	instructBar: autoDraw = False
79.1440 	EXP 	target: text = 'blue'
79.6336 	EXP 	target: autoDraw = True
79.6336 	EXP 	instructBar: autoDraw = True
80.2560 	EXP 	New trial (rep=0, index=15): {'word': 'yellow', 'colour': 'red', 'congruent': 0.0, 'correctAns': 'left'}
80.2620 	DATA 	Keypress: up
80.2737 	EXP 	target: autoDraw = False
80.2737 	EXP 	instructBar: autoDraw = False
80.2737 	EXP 	target: text = 'yellow'
80.7667 	EXP 	target: autoDraw = True
80.7667 	EXP 	instructBar: autoDraw = True
82.2469 	DATA 	Keypress: left
82.2644 	EXP 	New trial (rep=0, index=16): {'word': 'green', 'colour': 'green', 'congruent': 1.0, 'correctAns': 'right'}
82.2838 	EXP 	target: autoDraw = False
82.2838 	EXP 	instructBar: autoDraw = False
82.2838 	EXP 	target: text = 'green'
82.7690 	EXP 	target: autoDraw = True
82.7690 	EXP 	instructBar: autoDraw = True
83.6568 	EXP 	New trial (rep=0, index=17): {'word': 'red', 'colour': 'yellow', 'congruent': 0.0, 'correctAns': 'down'}
83.6625 	DATA 	Keypress: right
83.6734 	EXP 	target: autoDraw = False
83.6734 	EXP 	instructBar: autoDraw = False
83.6734 	EXP 	target: text = 'red'
84.1527 	EXP 	target: autoDraw = True
84.1527 	EXP 	instructBar: autoDraw = True
85.0663 	EXP 	New trial (rep=0, index=18): {'word': 'green', 'colour': 'green', 'congruent': 1.0, 'correctAns': 'right'}
85.0698 	DATA 	Keypress: down
85.0830 	EXP 	target: autoDraw = False
85.0830 	EXP 	instructBar: autoDraw = False
85.0830 	EXP 	target: text = 'green'
85.5756 	EXP 	target: autoDraw = True
85.5756 	EXP 	instructBar: autoDraw = True
86.2556 	EXP 	New trial (rep=0, index=19): {'word': 'red', 'colour': 'red', 'congruent': 1.0, 'correctAns': 'left'}
86.2592 	DATA 	Keypress: right
86.2734 	EXP 	target: autoDraw = False
86.2734 	EXP 	instructBar: autoDraw = False
86.2734 	EXP 	target: text = 'red'
86.7544 	EXP 	target: autoDraw = True
86.7544 	EXP 	instructBar: autoDraw = True
87.6294 	EXP 	New trial (rep=0, index=20): {'word': 'yellow', 'colour': 'yellow', 'congruent': 1.0, 'correctAns': 'down'}
87.6339 	DATA 	Keypress: left
87.6464 	EXP 	target: autoDraw = False
87.6464 	EXP 	instructBar: autoDraw = False
87.6464 	EXP 	target: text = 'yellow'
88.1373 	EXP 	target: autoDraw = True
88.1373 	EXP 	instructBar: autoDraw = True
89.2841 	EXP 	New trial (rep=0, index=21): {'word': 'red', 'colour': 'red', 'congruent': 1.0, 'correctAns': 'left'}
89.2874 	DATA 	Keypress: down
89.2973 	EXP 	target: autoDraw = False
89.2973 	EXP 	instructBar: autoDraw = False
89.2973 	EXP 	target: text = 'red'
89.7888 	EXP 	target: autoDraw = True
89.7888 	EXP 	instructBar: autoDraw = True
